year_film,year_ceremony,ceremony,Category,gender,name,Race,film,winner
2013,2014,86,MUSIC (Original Song),Male,Music by Bruce Broughton; Lyric by Dennis Spiegel,White,Alone Yet Not Alone,FALSE
2013,2014,86,MUSIC (Original Song),Male,Music and Lyric by Pharrell Williams,Black,Despicable Me 2,FALSE
2013,2014,86,MUSIC (Original Song),Female,Music by Karen O; Lyric by Karen O and Spike Jonze,Asian,Her,FALSE
2013,2014,86,MUSIC (Original Song),Male,"Music by Paul Hewson, Dave Evans, Adam Clayton and Larry Mullen; Lyric by Paul Hewson",White,Mandela: Long Walk to Freedom,FALSE
2013,2014,86,BEST PICTURE,Female,"Charles Roven, Richard Suckle, Megan Ellison and Jonathan Gordon, Producers",White,American Hustle,FALSE
2013,2014,86,BEST PICTURE,Male,"Scott Rudin, Dana Brunetti and Michael De Luca, Producers",White,Captain Phillips,FALSE
2013,2014,86,BEST PICTURE,Female,"Robbie Brenner and Rachel Winter, Producers",White,Dallas Buyers Club,FALSE
2013,2014,86,BEST PICTURE,Male,"Alfonso Cuar??n and David Heyman, Producers",White,Gravity,FALSE
2013,2014,86,BEST PICTURE,Female,"Megan Ellison, Spike Jonze and Vincent Landay, Producers",White,Her,FALSE
2013,2014,86,BEST PICTURE,Male,"Albert Berger and Ron Yerxa, Producers",White,Nebraska,FALSE
2013,2014,86,BEST PICTURE,Female,"Gabrielle Tana, Steve Coogan and Tracey Seaward, Producers",White,Philomena,FALSE
2013,2014,86,BEST PICTURE,Male,"Martin Scorsese, Leonardo DiCaprio, Joey McFarland and Emma Tillinger Koskoff, Producers",White,The Wolf of Wall Street,FALSE
2013,2014,86,PRODUCTION DESIGN,Female,Production Design: Judy Becker; Set Decoration: Heather Loeffler,White,American Hustle,FALSE
2013,2014,86,PRODUCTION DESIGN,Female,Production Design: Andy Nicholson; Set Decoration: Rosie Goodwin and Joanne Woollard,White,Gravity,FALSE
2013,2014,86,PRODUCTION DESIGN,Male,Production Design: K.K. Barrett; Set Decoration: Gene Serdena,White,Her,FALSE
2013,2014,86,PRODUCTION DESIGN,Male,Production Design: Adam Stockhausen; Set Decoration: Alice Baker,White,12 Years a Slave,FALSE
2013,2014,86,SHORT FILM (Animated),Male,Daniel Sousa and Dan Golden,White,Feral,FALSE
2013,2014,86,SHORT FILM (Animated),Female,Lauren MacMullan and Dorothy McKim,White,Get a Horse!,FALSE
2013,2014,86,SHORT FILM (Animated),Male,Shuhei Morita,Asian,Possessions,FALSE
2013,2014,86,SHORT FILM (Animated),Male,Max Lang and Jan Lachauer,White,Room on the Broom,FALSE
2013,2014,86,SHORT FILM (Live Action),Male,Esteban Crespo,White,Aquel No Era Yo (That Wasn't Me),FALSE
2013,2014,86,SHORT FILM (Live Action),Male,Xavier Legrand and Alexandre Gavras,White,Avant Que De Tout Perdre (Just before Losing Everything),FALSE
2013,2014,86,SHORT FILM (Live Action),Male,Selma Vilhunen and Kirsikka Saari,White,Pit?§?§k?? Mun Kaikki Hoitaa? (Do I Have to Take Care of Everything?),FALSE
2013,2014,86,SHORT FILM (Live Action),Male,Mark Gill and Baldwin Li,White,The Voorman Problem,FALSE
2013,2014,86,SOUND EDITING,Male,Steve Boeddeker and Richard Hymns,White,All Is Lost,FALSE
2013,2014,86,SOUND EDITING,Male,Oliver Tarney,White,Captain Phillips,FALSE
2013,2014,86,SOUND EDITING,Male,Brent Burge and Chris Ward,White,The Hobbit: The Desolation of Smaug,FALSE
2013,2014,86,SOUND EDITING,Male,Wylie Stateman,White,Lone Survivor,FALSE
2013,2014,86,SOUND MIXING,Male,"Chris Burdon, Mark Taylor, Mike Prestwood Smith and Chris Munro",White,Captain Phillips,FALSE
2013,2014,86,SOUND MIXING,Male,"Christopher Boyes, Michael Hedges, Michael Semanick and Tony Johnson",White,The Hobbit: The Desolation of Smaug,FALSE
2013,2014,86,SOUND MIXING,Male,"Skip Lievsay, Greg Orloff and Peter F. Kurland",White,Inside Llewyn Davis,FALSE
2013,2014,86,SOUND MIXING,Male,"Andy Koyama, Beau Borders and David Brownlow",White,Lone Survivor,FALSE
2013,2014,86,VISUAL EFFECTS,Male,"Joe Letteri, Eric Saindon, David Clayton and Eric Reynolds",White,The Hobbit: The Desolation of Smaug,FALSE
2013,2014,86,VISUAL EFFECTS,Male,"Christopher Townsend, Guy Williams, Erik Nash and Dan Sudick",White,Iron Man 3,FALSE
2013,2014,86,VISUAL EFFECTS,Male,"Tim Alexander, Gary Brozenich, Edson Williams and John Frazier",White,The Lone Ranger,FALSE
2013,2014,86,VISUAL EFFECTS,Male,"Roger Guyett, Patrick Tubach, Ben Grossmann and Burt Dalton",White,Star Trek Into Darkness,FALSE
2013,2014,86,WRITING (Adapted Screenplay),Female,"Written by Richard Linklater, Julie Delpy, Ethan Hawke",White,Before Midnight,FALSE
2013,2014,86,WRITING (Adapted Screenplay),Male,Screenplay by Billy Ray,White,Captain Phillips,FALSE
2013,2014,86,WRITING (Adapted Screenplay),Male,Screenplay by Steve Coogan and Jeff Pope,White,Philomena,FALSE
2013,2014,86,WRITING (Adapted Screenplay),Male,Screenplay by Terence Winter,White,The Wolf of Wall Street,FALSE
2013,2014,86,WRITING (Original Screenplay),Male,Written by Eric Warren Singer and David O. Russell,White,American Hustle,FALSE
2013,2014,86,WRITING (Original Screenplay),Male,Written by Woody Allen,White,Blue Jasmine,FALSE
2013,2014,86,WRITING (Original Screenplay),Female,Written by Craig Borten & Melisa Wallack,White,Dallas Buyers Club,FALSE
2013,2014,86,WRITING (Original Screenplay),Male,Written by Bob Nelson,White,Nebraska,FALSE
2013,2014,86,Best Actor,Male,Matthew McConaughey,White,Dallas Buyers Club,TRUE
2013,2014,86,Best Actor in supporting role,Male,Jared Leto,White,Dallas Buyers Club,TRUE
2013,2014,86,Best Actress,Female,Cate Blanchett,White,Blue Jasmine,TRUE
2013,2014,86,ACTRESS IN A SUPPORTING ROLE,Female,Lupita Nyong'o,Black,12 Years a Slave,TRUE
2013,2014,86,ANIMATED FEATURE FILM,Female,"Chris Buck, Jennifer Lee and Peter Del Vecho",White,Frozen,TRUE
2013,2014,86,CINEMATOGRAPHY,Male,Emmanuel Lubezki,White,Gravity,TRUE
2013,2014,86,COSTUME DESIGN,Female,Catherine Martin,White,The Great Gatsby,TRUE
2013,2014,86,DIRECTING,Male,Alfonso Cuar??n,White,Gravity,TRUE
2013,2014,86,DOCUMENTARY (Feature),Female,"Morgan Neville, Gil Friesen and Caitrin Rogers",White,20 Feet from Stardom,TRUE
2013,2014,86,DOCUMENTARY (Short Subject),Male,Malcolm Clarke and Nicholas Reed,White,The Lady in Number 6: Music Saved My Life,TRUE
2013,2014,86,FILM EDITING,Male,Alfonso Cuar??n and Mark Sanger,White,Gravity,TRUE
2013,2014,86,FOREIGN LANGUAGE FILM,Male,Italy,White,The Great Beauty,TRUE
2013,2014,86,MAKEUP AND HAIRSTYLING,Female,Adruitha Lee and Robin Mathews,White,Dallas Buyers Club,TRUE
2013,2014,86,MUSIC (Original Score),Male,Steven Price,White,Gravity,TRUE
2013,2014,86,MUSIC (Original Song),Female,Music and Lyric by Kristen Anderson-Lopez and Robert Lopez,White,Frozen,TRUE
2013,2014,86,BEST PICTURE,Male,Steve McQueen,Black,12 Years a Slave,TRUE
2013,2014,86,PRODUCTION DESIGN,Female,Production Design: Catherine Martin; Set Decoration: Beverley Dunn,White,The Great Gatsby,TRUE
2013,2014,86,SHORT FILM (Animated),Male,Laurent Witz and Alexandre Espigares,White,Mr. Hublot,TRUE
2013,2014,86,SHORT FILM (Live Action),Male,Anders Walter and Kim Magnusson,White,Helium,TRUE
2013,2014,86,SOUND EDITING,Male,Glenn Freemantle,White,Gravity,TRUE
2013,2014,86,SOUND MIXING,Male,"Skip Lievsay, Niv Adiri, Christopher Benstead and Chris Munro",Asian,Gravity,TRUE
2013,2014,86,VISUAL EFFECTS,Male,"Tim Webber, Chris Lawrence, David Shirk and Neil Corbould",White,Gravity,TRUE
2013,2014,86,WRITING (Adapted Screenplay),Male,Screenplay by John Ridley,Black,12 Years a Slave,TRUE
2013,2014,86,WRITING (Original Screenplay),Male,Written by Spike Jonze,White,Her,TRUE
2013,2014,86,JEAN HERSHOLT HUMANITARIAN AWARD,Female,Angelina Jolie,White,,TRUE
2013,2014,86,HONORARY AWARD,Female, Angela Lansbury,White,,TRUE
2013,2014,86,HONORARY AWARD,Male, Steve Martin in recognition of his extraordinary talents and the unique inspiration he has brought to the art of motion pictures.,White,,TRUE
2013,2014,86,HONORARY AWARD,Male, Piero si,White,,TRUE
2014,2015,87,Best Actor,Male,Steve Carell,White,Foxcatcher,FALSE
2014,2015,87,Best Actor,Male,Bradley Cooper,White,American Sniper,FALSE
2014,2015,87,Best Actor,Male,Benedict Cumberbatch,White,The Imitation Game,FALSE
2014,2015,87,Best Actor,Male,Michael Keaton,White,Birdman or (The Unexpected Virtue of Ignorance),FALSE
2014,2015,87,Best Actor in supporting role,Male,Robert Duvall,White,The Judge,FALSE
2014,2015,87,Best Actor in supporting role,Male,Ethan Hawke,White,Boyhood,FALSE
2014,2015,87,Best Actor in supporting role,Male,Edward Norton,White,Birdman or (The Unexpected Virtue of Ignorance),FALSE
2014,2015,87,Best Actor in supporting role,Male,Mark Ruffalo,White,Foxcatcher,FALSE
2014,2015,87,Best Actress,Female,Marion Cotillard,White,"Two Days, One Night",FALSE
2014,2015,87,Best Actress,Female,Felicity Jones,White,The Theory of Everything,FALSE
2014,2015,87,Best Actress,Female,Rosamund Pike,White,Gone Girl,FALSE
2014,2015,87,Best Actress,Female,Reese Witherspoon,White,Wild,FALSE
2014,2015,87,ACTRESS IN A SUPPORTING ROLE,Female,Laura Dern,White,Wild,FALSE
2014,2015,87,ACTRESS IN A SUPPORTING ROLE,Female,Keira Knightley,White,The Imitation Game,FALSE
2014,2015,87,ACTRESS IN A SUPPORTING ROLE,Female,Emma Stone,White,Birdman or (The Unexpected Virtue of Ignorance),FALSE
2014,2015,87,ACTRESS IN A SUPPORTING ROLE,Female,Meryl Streep,White,Into the Woods,FALSE
2014,2015,87,ANIMATED FEATURE FILM,Male,"Anthony Stacchi, Graham Annable and Travis Knight",White,The Boxtrolls,FALSE
2014,2015,87,ANIMATED FEATURE FILM,Female,Dean DeBlois and Bonnie Arnold,White,How to Train Your Dragon 2,FALSE
2014,2015,87,ANIMATED FEATURE FILM,Male,Tomm Moore and Paul Young,White,Song of the Sea,FALSE
2014,2015,87,ANIMATED FEATURE FILM,Male,Isao Takahata and Yoshiaki Nishimura,Asian,The Tale of the Princess Kaguya,FALSE
2014,2015,87,CINEMATOGRAPHY,Male,Robert Yeoman,White,The Grand Budapest Hotel,FALSE
2014,2015,87,CINEMATOGRAPHY,Male,Lukasz Zal and Ryszard Lenczewski,White,Ida,FALSE
2014,2015,87,CINEMATOGRAPHY,Male,Dick Pope,White,Mr. Turner,FALSE
2014,2015,87,CINEMATOGRAPHY,Male,Roger Deakins,White,Unbroken,FALSE
2014,2015,87,COSTUME DESIGN,Male,Mark Bridges,White,Inherent Vice,FALSE
2014,2015,87,COSTUME DESIGN,Female,Colleen Atwood,White,Into the Woods,FALSE
2014,2015,87,COSTUME DESIGN,Female,Anna B. Sheppard,White,Maleficent,FALSE
2014,2015,87,COSTUME DESIGN,Female,Jacqueline Durran,White,Mr. Turner,FALSE
2014,2015,87,DIRECTING,Male,Richard Linklater,White,Boyhood,FALSE
2014,2015,87,DIRECTING,Male,Bennett Miller,White,Foxcatcher,FALSE
2014,2015,87,DIRECTING,Male,Wes Anderson,White,The Grand Budapest Hotel,FALSE
2014,2015,87,DIRECTING,Male,Morten Tyldum,White,The Imitation Game,FALSE
2014,2015,87,DOCUMENTARY (Feature),Male,John Maloof and Charlie Siskel,White,Finding Vivian Maier,FALSE
2014,2015,87,DOCUMENTARY (Feature),Female,Rory Kennedy and Keven McAlester,White,Last Days in Vietnam,FALSE
2014,2015,87,DOCUMENTARY (Feature),Male,"Wim Wenders, Juliano Ribeiro Salgado and David Rosier",White,The Salt of the Earth,FALSE
2014,2015,87,DOCUMENTARY (Feature),Male,Orlando von Einsiedel and Joanna Natasegara,White,Virunga,FALSE
2014,2015,87,DOCUMENTARY (Short Subject),Female,Aneta Kopacz,White,Joanna,FALSE
2014,2015,87,DOCUMENTARY (Short Subject),Male,Tomasz Sliwinski and Maciej Slesicki,White,Our Curse,FALSE
2014,2015,87,DOCUMENTARY (Short Subject),Male,Gabriel Serra Arguello,White,The Reaper (La Parka),FALSE
2014,2015,87,DOCUMENTARY (Short Subject),Male,J. Christian Jensen,White,White Earth,FALSE
2014,2015,87,FILM EDITING,Male,Joel Cox and Gary D. Roach,White,American Sniper,FALSE
2014,2015,87,FILM EDITING,Female,Sandra Adair,White,Boyhood,FALSE
2014,2015,87,FILM EDITING,Male,Barney Pilling,White,The Grand Budapest Hotel,FALSE
2014,2015,87,FILM EDITING,Male,William Goldenberg,White,The Imitation Game,FALSE
2014,2015,87,FOREIGN LANGUAGE FILM,Male,Russia,White,Leviathan,FALSE
2014,2015,87,FOREIGN LANGUAGE FILM,Male,Estonia,White,Tangerines,FALSE
2014,2015,87,FOREIGN LANGUAGE FILM,Male,Mauritania,White,Timbuktu,FALSE
2014,2015,87,FOREIGN LANGUAGE FILM,Male,Argentina,White,Wild Tales,FALSE
2014,2015,87,MAKEUP AND HAIRSTYLING,Male,Bill Corso and Dennis Liddiard,White,Foxcatcher,FALSE
2014,2015,87,MAKEUP AND HAIRSTYLING,Female,Elizabeth Yianni-Georgiou and David White,White,Guardians of the Galaxy,FALSE
2014,2015,87,MUSIC (Original Score),Male,Alexandre Desplat,White,The Imitation Game,FALSE
2014,2015,87,MUSIC (Original Score),Male,Hans Zimmer,White,Interstellar,FALSE
2014,2015,87,MUSIC (Original Score),Male,Gary Yershon,White,Mr. Turner,FALSE
2014,2015,87,MUSIC (Original Score),Male,J??hann J??hannsson,White,The Theory of Everything,FALSE
2014,2015,87,MUSIC (Original Song),Male,Music and Lyric by Shawn Patterson,White,The Lego Movie,FALSE
2014,2015,87,MUSIC (Original Song),Female,Music and Lyric by Diane Warren,White,Beyond the Lights,FALSE
2014,2015,87,MUSIC (Original Song),Male,Music and Lyric by Glen Campbell and Julian Raymond,White,Glen Campbell...I'll Be Me,FALSE
2014,2015,87,MUSIC (Original Song),Female,Music and Lyric by Gregg Alexander and Danielle Brisebois,White,Begin Again,FALSE
2014,2015,87,BEST PICTURE,Male,"Clint Eastwood, Robert Lorenz, Andrew Lazar, Bradley Cooper and Peter Morgan, Producers",White,American Sniper,FALSE
2014,2015,87,BEST PICTURE,Female,"Richard Linklater and Cathleen Sutherland, Producers",White,Boyhood,FALSE
2014,2015,87,BEST PICTURE,Male,"Wes Anderson, Scott Rudin, Steven Rales and Jeremy Dawson, Producers",White,The Grand Budapest Hotel,FALSE
2014,2015,87,BEST PICTURE,Female,"Nora Grossman, Ido Ostrowsky and Teddy Schwarzman, Producers",White,The Imitation Game,FALSE
2014,2015,87,BEST PICTURE,Female,"Christian Colson, Oprah Winfrey, Dede Gardner and Jeremy Kleiner, Producers",Black,Selma,FALSE
2014,2015,87,BEST PICTURE,Female,"Tim Bevan, Eric Fellner, Lisa Bruce and Anthony McCarten, Producers",White,The Theory of Everything,FALSE
2014,2015,87,BEST PICTURE,Male,"Jason Blum, Helen Estabrook and David Lancaster, Producers",White,Whiplash,FALSE
2014,2015,87,PRODUCTION DESIGN,Female,Production Design: Maria Djurkovic; Set Decoration: Tatiana Macdonald,White,The Imitation Game,FALSE
2014,2015,87,PRODUCTION DESIGN,Male,Production Design: Nathan Crowley; Set Decoration: Gary Fettis,White,Interstellar,FALSE
2014,2015,87,PRODUCTION DESIGN,Female,Production Design: Dennis Gassner; Set Decoration: Anna Pinnock,White,Into the Woods,FALSE
2014,2015,87,PRODUCTION DESIGN,Female,Production Design: Suzie Davies; Set Decoration: Charlotte Watts,White,Mr. Turner,FALSE
2014,2015,87,SHORT FILM (Animated),Male,Daisy Jacobs and Christopher Hees,White,The Bigger Picture,FALSE
2014,2015,87,SHORT FILM (Animated),Male,Robert Kondo and Dice Tsutsumi,Asian,The Dam Keeper,FALSE
2014,2015,87,SHORT FILM (Animated),Female,Torill Kove,White,Me and My Moulton,FALSE
2014,2015,87,SHORT FILM (Animated),Male,Joris Oprins,White,A Single Life,FALSE
2014,2015,87,SHORT FILM (Live Action),Male,Oded Binnun and Mihal Brezis,Asian,Aya,FALSE
2014,2015,87,SHORT FILM (Live Action),Male,Michael Lennox and Ronan Blaney,White,Boogaloo and Graham,FALSE
2014,2015,87,SHORT FILM (Live Action),Male,Hu Wei and Julien F?©ret,Asian,Butter Lamp (La Lampe Au Beurre De Yak),FALSE
2014,2015,87,SHORT FILM (Live Action),Female,Talkhon Hamzavi and Stefan Eichenberger,Asian,Parvaneh,FALSE
2014,2015,87,SOUND EDITING,Male,Mart??n Hern?°ndez and Aaron Glascock,White,Birdman or (The Unexpected Virtue of Ignorance),FALSE
2014,2015,87,SOUND EDITING,Male,Brent Burge and Jason Canovas,White,The Hobbit: The Battle of the Five Armies,FALSE
2014,2015,87,SOUND EDITING,Male,Richard King,White,Interstellar,FALSE
2014,2015,87,SOUND EDITING,Female,Becky Sullivan and Andrew DeCristofaro,White,Unbroken,FALSE
2014,2015,87,SOUND MIXING,Male,"John Reitz, Gregg Rudloff and Walt Martin",White,American Sniper,FALSE
2014,2015,87,SOUND MIXING,Male,"Jon Taylor, Frank A. Monta?±o and Thomas Varga",White,Birdman or (The Unexpected Virtue of Ignorance),FALSE
2014,2015,87,SOUND MIXING,Male,"Gary A. Rizzo, Gregg Landaker and Mark Weingarten",White,Interstellar,FALSE
2014,2015,87,SOUND MIXING,Male,"Jon Taylor, Frank A. Monta?±o and David Lee",White,Unbroken,FALSE
2014,2015,87,VISUAL EFFECTS,Male,"Dan DeLeeuw, Russell Earl, Bryan Grill and Dan Sudick",White,Captain America: The Winter Soldier,FALSE
2014,2015,87,VISUAL EFFECTS,Male,"Joe Letteri, Dan Lemmon, Daniel Barrett and Erik Winquist",White,Dawn of the Planet of the Apes,FALSE
2014,2015,87,VISUAL EFFECTS,Male,"Stephane Ceretti, Nicolas Aithadi, Jonathan Fawkner and Paul Corbould",White,Guardians of the Galaxy,FALSE
2014,2015,87,VISUAL EFFECTS,Male,"Richard Stammers, Lou Pecora, Tim Crosbie and Cameron Waldbauer",White,X-Men: Days of Future Past,FALSE
2014,2015,87,WRITING (Adapted Screenplay),Male,Written by Jason Hall,White,American Sniper,FALSE
2014,2015,87,WRITING (Adapted Screenplay),Male,Written for the screen by Paul Thomas Anderson,White,Inherent Vice,FALSE
2014,2015,87,WRITING (Adapted Screenplay),Male,Screenplay by Anthony McCarten,White,The Theory of Everything,FALSE
2014,2015,87,WRITING (Adapted Screenplay),Male,Written by Damien Chazelle,White,Whiplash,FALSE
2014,2015,87,WRITING (Original Screenplay),Male,Written by Richard Linklater,White,Boyhood,FALSE
2014,2015,87,WRITING (Original Screenplay),Male,Written by E. Max Frye and Dan Futterman,White,Foxcatcher,FALSE
2014,2015,87,WRITING (Original Screenplay),Male,Screenplay by Wes Anderson; Story by Wes Anderson & Hugo Guinness,White,The Grand Budapest Hotel,FALSE
2014,2015,87,WRITING (Original Screenplay),Male,Written by Dan Gilroy,White,Nightcrawler,FALSE
2014,2015,87,Best Actor,Male,Eddie Redmayne,White,The Theory of Everything,TRUE
2014,2015,87,Best Actor in supporting role,Male,J.K. Simmons,White,Whiplash,TRUE
2014,2015,87,Best Actress,Female,Julianne Moore,White,Still Alice,TRUE
2014,2015,87,ACTRESS IN A SUPPORTING ROLE,Female,Patricia Arquette,White,Boyhood,TRUE
2014,2015,87,ANIMATED FEATURE FILM,Male,"Don Hall, Chris Williams and Roy Conli",White,Big Hero 6,TRUE
2014,2015,87,CINEMATOGRAPHY,Male,Emmanuel Lubezki,White,Birdman or (The Unexpected Virtue of Ignorance),TRUE
2014,2015,87,COSTUME DESIGN,Female,Milena Canonero,White,The Grand Budapest Hotel,TRUE
2014,2015,87,DIRECTING,Male,Alejandro G. I?±?°rritu,White,Birdman or (The Unexpected Virtue of Ignorance),TRUE
2014,2015,87,DOCUMENTARY (Feature),Female,"Laura Poitras, Mathilde Bonnefoy and Dirk Wilutzky",White,CitizenFour,TRUE
2014,2015,87,DOCUMENTARY (Short Subject),Female,Ellen Goosenberg Kent and Dana Perry,White,Crisis Hotline: Veterans Press 1,TRUE
2014,2015,87,FILM EDITING,Male,Tom Cross,White,Whiplash,TRUE
2014,2015,87,FOREIGN LANGUAGE FILM,Male,Poland,White,Ida,TRUE
2014,2015,87,MAKEUP AND HAIRSTYLING,Female,Frances Hannon and Mark Coulier,White,The Grand Budapest Hotel,TRUE
2014,2015,87,MUSIC (Original Score),Male,Alexandre Desplat,White,The Grand Budapest Hotel,TRUE
2014,2015,87,MUSIC (Original Song),Male,Music and Lyric by John Stephens and Lonnie Lynn,Black,Selma,TRUE
2014,2015,87,BEST PICTURE,Male,"Alejandro G. I?±?°rritu, John Lesher and James W. Skotchdopole, Producers",White,Birdman or (The Unexpected Virtue of Ignorance),TRUE
2014,2015,87,PRODUCTION DESIGN,Female,Production Design: Adam Stockhausen; Set Decoration: Anna Pinnock,White,The Grand Budapest Hotel,TRUE
2014,2015,87,SHORT FILM (Animated),Female,Patrick Osborne and Kristina Reed,White,Feast,TRUE
2014,2015,87,SHORT FILM (Live Action),Male,Mat Kirkby and James Lucas,White,The Phone Call,TRUE
2014,2015,87,SOUND EDITING,Male,Alan Robert Murray and Bub Asman,White,American Sniper,TRUE
2014,2015,87,SOUND MIXING,Male,"Craig Mann, Ben Wilkins and Thomas Curley",White,Whiplash,TRUE
2014,2015,87,VISUAL EFFECTS,Male,"Paul Franklin, Andrew Lockley, Ian Hunter and Scott Fisher",White,Interstellar,TRUE
2014,2015,87,WRITING (Adapted Screenplay),Male,Written by Graham Moore,White,The Imitation Game,TRUE
2014,2015,87,WRITING (Original Screenplay),Male,"Written by Alejandro G. I?±?°rritu, Nicol?°s Giacobone, Alexander Dinelaris, Jr. & Armando Bo",Hispanic,Birdman or (The Unexpected Virtue of Ignorance),TRUE
2014,2015,87,JEAN HERSHOLT HUMANITARIAN AWARD,Male,Harry Belafonte,Black,,TRUE
2014,2015,87,HONORARY AWARD,Male, Jean-Claude Carri?®re,White,,TRUE
2014,2015,87,HONORARY AWARD,Male, Hayao Miyazaki,Asian,,TRUE
2014,2015,87,HONORARY AWARD,Female, Maureen O'Hara,White,,TRUE
2015,2016,88,Best Actor,Male,Bryan Cranston,White,Trumbo,FALSE
2015,2016,88,Best Actor,Male,Matt Damon,White,The Martian,FALSE
2015,2016,88,Best Actor,Male,Michael Fassbender,White,Steve Jobs,FALSE
2015,2016,88,Best Actor,Male,Eddie Redmayne,White,The Danish Girl,FALSE
2015,2016,88,Best Actor in supporting role,Male,Christian Bale,White,The Big Short,FALSE
2015,2016,88,Best Actor in supporting role,Male,Tom Hardy,White,The Revenant,FALSE
2015,2016,88,Best Actor in supporting role,Male,Mark Ruffalo,White,Spotlight,FALSE
2015,2016,88,Best Actor in supporting role,Male,Sylvester Stallone,White,Creed,FALSE
2015,2016,88,Best Actress,Female,Cate Blanchett,White,Carol,FALSE
2015,2016,88,Best Actress,Female,Jennifer Lawrence,White,Joy,FALSE
2015,2016,88,Best Actress,Female,Charlotte Rampling,White,45 Years,FALSE
2015,2016,88,Best Actress,Female,Saoirse Ronan,White,Brooklyn,FALSE
2015,2016,88,ACTRESS IN A SUPPORTING ROLE,Female,Jennifer Jason Leigh,White,The Hateful Eight,FALSE
2015,2016,88,ACTRESS IN A SUPPORTING ROLE,Female,Rooney Mara,White,Carol,FALSE
2015,2016,88,ACTRESS IN A SUPPORTING ROLE,Female,Rachel McAdams,White,Spotlight,FALSE
2015,2016,88,ACTRESS IN A SUPPORTING ROLE,Female,Kate Winslet,White,Steve Jobs,FALSE
2015,2016,88,ANIMATED FEATURE FILM,Female,"Charlie Kaufman, Duke Johnson and Rosa Tran",White,Anomalisa,FALSE
2015,2016,88,ANIMATED FEATURE FILM,Male,Al?™ Abreu,White,Boy and the World,FALSE
2015,2016,88,ANIMATED FEATURE FILM,Male,Mark Burton and Richard Starzak,White,Shaun the Sheep Movie,FALSE
2015,2016,88,ANIMATED FEATURE FILM,Male,Hiromasa Yonebayashi and Yoshiaki Nishimura,Asian,When Marnie Was There,FALSE
2015,2016,88,CINEMATOGRAPHY,Male,Ed Lachman,White,Carol,FALSE
2015,2016,88,CINEMATOGRAPHY,Male,Robert Richardson,White,The Hateful Eight,FALSE
2015,2016,88,CINEMATOGRAPHY,Male,John Seale,White,Mad Max: Fury Road,FALSE
2015,2016,88,CINEMATOGRAPHY,Male,Roger Deakins,White,Sicario,FALSE
2015,2016,88,COSTUME DESIGN,Female,Sandy Powell,White,Carol,FALSE
2015,2016,88,COSTUME DESIGN,Female,Sandy Powell,White,Cinderella,FALSE
2015,2016,88,COSTUME DESIGN,Male,Paco Delgado,White,The Danish Girl,FALSE
2015,2016,88,COSTUME DESIGN,Female,Jacqueline West,White,The Revenant,FALSE
2015,2016,88,DIRECTING,Male,Adam McKay,White,The Big Short,FALSE
2015,2016,88,DIRECTING,Male,George Miller,White,Mad Max: Fury Road,FALSE
2015,2016,88,DIRECTING,Male,Lenny Abrahamson,White,Room,FALSE
2015,2016,88,DIRECTING,Male,Tom McCarthy,White,Spotlight,FALSE
2015,2016,88,DOCUMENTARY (Feature),Male,Matthew Heineman and Tom Yellin,White,Cartel Land,FALSE
2015,2016,88,DOCUMENTARY (Feature),Male,Joshua Oppenheimer and Signe Byrge S??rensen,White,The Look of Silence,FALSE
2015,2016,88,DOCUMENTARY (Feature),Female,"Liz Garbus, Amy Hobby and Justin Wilkes",White,"What Happened, Miss Simone?",FALSE
2015,2016,88,DOCUMENTARY (Feature),Male,Evgeny Afineevsky and Den Tolmor,White,Winter on Fire: Ukraine's Fight for Freedom,FALSE
2015,2016,88,DOCUMENTARY (Short Subject),Male,David Darg and Bryn Mooser,White,Body Team 12,FALSE
2015,2016,88,DOCUMENTARY (Short Subject),Female,Courtney Marsh and Jerry Franck,White,"Chau, beyond the Lines",FALSE
2015,2016,88,DOCUMENTARY (Short Subject),Male,Adam Benzine,White,Claude Lanzmann: Spectres of the Shoah,FALSE
2015,2016,88,DOCUMENTARY (Short Subject),Female,Dee Hibbert-Jones and Nomi Talisman,White,Last Day of Freedom,FALSE
2015,2016,88,FILM EDITING,Male,Hank Corwin,White,The Big Short,FALSE
2015,2016,88,FILM EDITING,Male,Stephen Mirrione,White,The Revenant,FALSE
2015,2016,88,FILM EDITING,Male,Tom McArdle,White,Spotlight,FALSE
2015,2016,88,FILM EDITING,Female,Maryann Brandon and Mary Jo Markey,White,Star Wars: The Force Awakens,FALSE
2015,2016,88,FOREIGN LANGUAGE FILM,Male,Colombia,White,Embrace of the Serpent,FALSE
2015,2016,88,FOREIGN LANGUAGE FILM,Female,France,White,Mustang,FALSE
2015,2016,88,FOREIGN LANGUAGE FILM,Male,Jordan,Asian,Theeb,FALSE
2015,2016,88,FOREIGN LANGUAGE FILM,Male,Denmark,White,A War,FALSE
2015,2016,88,MAKEUP AND HAIRSTYLING,Female,Love Larson and Eva von Bahr,White,The 100-Year-Old Man Who Climbed out the Window and Disappeared,FALSE
2015,2016,88,MAKEUP AND HAIRSTYLING,Female,"Si?¢n Grigg, Duncan Jarman and Robert Pandini",White,The Revenant,FALSE
2015,2016,88,MUSIC (Original Score),Male,Thomas Newman,White,Bridge of Spies,FALSE
2015,2016,88,MUSIC (Original Score),Male,Carter Burwell,White,Carol,FALSE
2015,2016,88,MUSIC (Original Score),Male,J??hann J??hannsson,White,Sicario,FALSE
